fronda	Ginekolog z koronawirusem. 141 kobiet zagrożonych
tvn24	Wirtuoz szachów Jan-Krzysztof Duda gościem "Okna na sport"
fronda	Trzaskowski chce wstrzymać przekop Mierzei Wiślanej
fronda	Polska gospodarka odnotuje najniższy spadek PKB w Unii
fronda	Mateusz Morawiecki: JPII to niekoronowany król Polski
tvn24	Jazda bez prawa jazdy w portfelu. Ruszyły prace w Sejmie
fronda	Nieoficjalnie: Nowy wzór kart do zbierania podpisów
fronda	Czartoryski: Trzaskowski jest dla Rosji sojusznikiem
fronda	Dyspensa od niedzielnej Mszy. Episkopat przypomina
fronda	Tarcza antykryzysowa działa -  złożono 1,3 mln wniosków
tvn24	Pani Teresa ma niemal 103 lata. Pokonała koronawirusa i wyszła ze szpitala. "Ma w sobie sporo energii" 
fronda	Jerzy Bukowski: Kuszenie Gowina...
fronda	Koronawirus w Polsce. Nowe zakażenia i zgodny
fronda	Dziś poznamy datę wyborów prezydenckich
fronda	Istnieje zagrożenie przejmowania firm przez Chińczyków
tvn24	Wyglądał jak trąba powietrzna. Diabełek pyłowy w Tarnowskich Górach
fronda	'Pomysł Trzaskowskiego godzi w bezpieczeństwo państwa'
fronda	Europa wznawia loty
fronda	Gmyz o propozycji Merkel i Macrona: ,,Kogoś pogięło''
fronda	Czeski kontrwywiad ostrzega o radykalizacji islamu
fronda	Kaczyński: Kryzys unaocznił słabość Unii Europejskiej
fronda	Premier UK trafił na intensywną terapię
tvn24	Jedno boisko do piłki nożnej co sześć sekund. W 2019 w takim tempie ubywało lasów deszczowych
fronda	Norwegia zapowiada znoszenie ograniczeń
fronda	Sakiewicz: Zwyciężyły demokracja i praworządność
tvn24	Pogoda na dziś: w części kraju przelotne opady
tvn24	Babcia w końcu mogła przytulić swoich wnuków. Bezpiecznie, przez folię
fronda	Jaki materac sprawdzi się w niewielkiej sypialni?
fronda	Polska mistrzem Europy w homofobii
fronda	Pracownicy transgraniczni zwolnieni z kwarantanny
tvn24	Wysoki poziom wody w rzekach po ulewach. Przekroczone stany alarmowe i ostrzegawcze
fronda	Rosja (sz)czuje III wojnę światową
tvn24	Z oddziału nikt nie wyszedł bez koronawirusa
fronda	Prezydent spotkał się z posłami Porozumienia
fronda	Wzrost napięcia na Morzu Czarnym
tvn24	O godzinie 11 marszałek ma ogłosić datę wyborów. PKW pozytywnie zaopiniowała kalendarz wyborczy
fronda	Beata Szydło: Polacy potrzebują dziś stabilizacji
fronda	Śledzenie telefonów metodą walki z wirusem w Niemczech
fronda	Mosbacher: potencjał nuklearny NATO w Polsce
fronda	Jak Włosi przytulali Chińczyków, czyli-potrzeba ROZUMU
tvn24	Gowin: nie powiedziałbym, że opozycja jest winna temu, że wybory się nie odbyły w maju
tvn24	Kolega Boruca zakażony. "Byłem na zakupach"
tvn24	Cztery osoby na torze, pojedynczo do jacuzzi. Wytyczne dla basenów, saun i solariów
tvn24	Bayern pobił rekord. Na celowniku ma już kolejny
fronda	MSWiA: ,,Wyborcza'' świadomie wprowadza w błąd!
tvn24	"Najpierw robi się hejt. Zamienia sędziów w bestie, w kasty, w komunistów, w złodziei". Całe wystąpienie sędziego Włodzimierza Wróbla
fronda	Szturm modlitewny za nasze Mamy!
tvn24	Rummenigge zachwycony Lewandowskim. "Myślałem, że to niemożliwe"
fronda	Polska. Rąbień. Kierowca przeleciał nad rondem
fronda	Ordo Iuris: WHO potrzebuje reformy
fronda	Czy Latkowski pozwie Wojewódzkiego?
tvn24	Droga mleczna nad polskimi górami. Zdumiewający time-lapse
fronda	,,Koronawirus to kara za grzech aborcji''
tvn24	Manowska: dołożę starań, aby Sąd Najwyższy był ostoją niezależności. Kwiaty od prokuratora krajowego
tvn24	Uderzył w auto strażników granicznych. W swoim miał cztery kilogramy metamfetaminy
tvn24	Truskawki pozwoliłyby nauczycielom się testować? Minister rolnictwa: każdy bez pracy powinien tej pracy szukać
fronda	Jaśkowiak rozczarowany kandydaturą Kidawy-Błońskiej
tvn24	Stępkowski: należy uniknąć zmiany regulaminu Sądu Najwyższego
fronda	Gospodarka zostanie odmrożona do końca czerwca
tvn24	Kurtyna do bezpiecznego przytulania w czasach pandemii
fronda	,,Boże miej w opiece Amerykę''
fronda	Kuźmiuk: Ponad 350 tys. wniosków o pomoc w tydzień
tvn24	Rzecznik rządu: Premier został przez swoje zaplecze źle poinformowany. Chciałem przeprosić za tę sytuację 
fronda	Ciebie Boga wysławiamy
fronda	Tusk zmienił zdanie? ,,Fajna sprawa, takie wybory''
fronda	Hucpa! KO atakuje premiera i zawiadamia prokuraturę
fronda	Włochy: otwarcie siłowni i basenów. Kiedy Polska?
tvn24	Wypadek z udziałem motocyklisty. "Przeleciał nad autem i upadł na jezdnię"
fronda	'Duch Pachamamy'. - Katolicy przeciw propozycji papieża
fronda	Kard. Burke wzywa do poświęcenia Rosji Matce Bożej
fronda	Obłuda Niemiec. Otwarto elektrownię węglową
fronda	Police to światowa inwestycja i dodatkowe miejsca pracy
fronda	Borys Budka: Kidawa nie jest moją kandydatką
fronda	LIBE domaga się sankcji dla Polski 
fronda	3149 zarażonych, 59 zmarłych. Nowe dane
fronda	Głosowanie korespondencyjne jest teraz najlepszą opcją
fronda	USA i Polska. Współpraca przy szczepionce i leku
fronda	Niemcy: Wracajmy do pracy
fronda	Czy Trzaskowski będzie zabierał głosy Biedroniowi?
fronda	,,Nie wolno Polski zostawić takim ludziom jak Duda''
fronda	Biskupi: Dziś powiedziałby nam – ,,Nie lękajcie się''
fronda	Pandemia Covid-19 pretekstem do promowania aborcji
fronda	Nie ma mowy o trwałym ograniczaniu praw do manifestacji
fronda	Antoni Macierewicz ostro nt. Katastrofy Smoleńskiej
tvn24	Kto zapłaci za wybory, których nie było? Dera: może zbiórka wśród senatorów Platformy Obywatelskiej?
fronda	Wirtualna Schola zaśpiewała Zwycięzcę śmierci
fronda	Ks. Wojciech Kućko: Niedziela Palmowa w rodzinie
tvn24	Paweł Korzeniowski w "Kwadransie": będę raczej ćwiczył triathlon
tvn24	"Udało nam się!". Przed astronautami kilkanaście godzin lotu
tvn24	Najlepszy koszykarz polskiej ekstraklasy znalazł nowy klub. Może wywalczyć drugi tytuł
fronda	Bp Hinder: wojna w Jemenie powinna się zakończyć
fronda	Min. Szumowski: Zdejmowanie maseczki to egoizm
tvn24	"Dopóki nie dowiemy się, jak szeroko rozpowszechniony jest ten problem, nie wysyłałbym swoich dzieci na obóz"
fronda	Protest ,,przedsiębiorców''. Zatrzymano 380 osób
fronda	Posiedzenie Sejmu. Szef klubu Lewicy ostro o PO!
fronda	Kuźmiuk: Rząd użył ekonomicznej bazooki
tvn24	Byli liderem w swojej branży. Złożyli wniosek o upadłość
fronda	Rząd planuje poluzować restrykcje dot. gospodarki
fronda	Kempa: Tusk ma osobisty uraz do Kaczyńskiego
fronda	,Esperci' z GW i OKO.press piszą dla ''Freedom House''
fronda	Budka: Senat nie dopuści do wyborów w maju
fronda	W Polsce już ponad sto zgonów z powodu koronawirusa
tvn24	Nowe zasady dotyczące noszenia maseczek
tvn24	Koronawirus w schronisku dla bezdomnych
fronda	Prezes PiS: tylko Bóg wie, o co tutaj chodziło
fronda	Nitras nawołuje wojsko do buntu
tvn24	Spór o pożyczki z "tarczy". Wojewoda: Warszawa nie radzi sobie z wypłatami. Ratusz odpowiedział
fronda	Prezes Gersdorf: Zmierzamy do państwa autorytarnego
tvn24	DiCaprio prezentuje: "Formuła E - wyścig przyszłości".  Premiera w Eurosporcie 1
fronda	Jestem biskupem jasnogórskim 
tvn24	Kolejny piłkarz Manchesteru City złamał zasady dystansu. Wybrał grę w piłkę na plaży
fronda	Wąsik: PO mam rację w sprawie stanu klęski
fronda	Do końca roku szkolnego bez zajęć w szkołach
fronda	Czy pracownik może żądać możliwości zdalnej pracy?
tvn24	Wypłata dodatkowego zasiłku opiekuńczego w kolejnych dniach. Ministerstwo wyjaśnia
tvn24	"Wyborcza": spółka brata i żony ministra Szumowskiego tysiąckrotnie zwiększyła swoją wartość
fronda	Morawiecki: Śląsk to gospodarcze serce Polski
fronda	Trzykrotnie spalił polską flagę. Teraz usłyszał zarzuty
fronda	Sikorski: Jest pani pomyłką Leszka Millera
fronda	Duchowy fitness, czyli modlitwa w czasach samoizolacji 
fronda	Dlaczego rząd Tuska oddał śledztwo Rosjanom? ZOBACZ
fronda	W Szwecji to normalne, że poczta rozsyła karty wyborcze
tvn24	Kolejna żółta kartka. Zawodnik SC Paderborn goni "rekord" Tomasza Hajty
fronda	Internauci wytykają hipokryzję Halickiemu
fronda	Największa zadra w postkomunistycznym projekcie Polski 
tvn24	Przyjechali gasić pożar, znaleźli mężczyznę z ranami kłutymi
tvn24	Złapali go po pościgu w samochodzie za blisko pół miliona. Podejrzewają, że ukradł więcej luksusowych aut
fronda	Na koronawirusa umiera więcej osób niż pokazują dane
fronda	Oto, dlaczego kraje V4 lepiej radzą sobie z COVID-19
tvn24	"W porównaniu do wirusów grypy tempo zmiany koronawirusów jest niewielkie"
fronda	Znamy listę kandydatów na I Prezesa Sądu Najwyższego
tvn24	Efekt epidemii, rewolucja jest już w Polsce. "Wszystko mamy w mobilnym domu"
fronda	Szczerba o prof. Zaradkiewiczu: ‘Obrzydliwa kreatura’
fronda	Nie zazna śmierci, kto zachowa moją naukę
fronda	Ks. Bartołd: Pan Bóg wzywa nas do opamiętania
fronda	Prezydent Poznania porównał prezesa PiS do Stalina
tvn24	Krzysztof Materna i były sekretarz generalny PO obejmują stery w Teatrze Bagatela
fronda	'Stracimy od 75 do 100 tys. ludzi. To straszna sprawa'
fronda	Prezydent: Nie wiedzieli, że to jest ich ostatnia droga
fronda	Skandal. Merkel i Macron chcą ,,haraczu'' od Polski
tvn24	Floyd Mayweather wystawił czek. Chce pokryć koszty pogrzebu George'a Floyda
fronda	Koronawirus w Sejmie
fronda	Św. Faustyna o tym, jak będzie wyglądał koniec świata
tvn24	Klubowe zagłębie zmieniło się w centrum pomocy. Tu dziś bije Serce Miasta
fronda	32 urodziny Fideszu -wzoru dla wielu polskich patriotów
fronda	,,Polska jest na dobrej drodze do zwalczenia epidemii''
fronda	Wybory do Parlamentu w Niemczech… korespondencyjne
tvn24	Kameralny stadion zamiast Narodowego. Boniek podał szczegóły finału Pucharu Polski
fronda	Masturbacja-jak wyjść z nałogu? Ks. Śliżewski odpowiada
fronda	Pseudodebata 'Newsweeka'. Jakubiak: Sami wybrańcy 'GW'
fronda	10 maja: Wyborów nie będzie, ale cisza wyborcza - tak
fronda	Dostęp do Eucharystii nie za cenę profanacji! 
fronda	Kard. Eijk:Dlaczego w Holandii zanikła wiara katolicka?
fronda	Bukowski: Zdalna sesja czy zdalna kompromitacja?
fronda	Gdzie jest prokurator: Spalił flagę, sprofanował Mszę
tvn24	Ostatnio pomagał lekarzom, teraz wypasa owce. Co jeszcze potrafi robot od Boston Dynamics?
fronda	,,Lawendowa mafia w Kościele czuje się bezkarna''
fronda	Nowe ograniczenia. PEŁNA lista + objaśnienia
tvn24	Epidemiolog o luzowaniu restrykcji: Jest korzystne, kiedy spada liczba zakażeń. Takiej sytuacji w Polsce nie mamy
tvn24	Kiedy otworzą sanatoria? Minister zdrowia podał datę
fronda	Koronawirus w Polsce. Aktualizacja danych
fronda	Łukasz Szumowski: Najgorsze jeszcze przed nami
tvn24	French Open we wrześniu. "Naszym celem jest turniej przy pełnej widowni"
fronda	Żurek ma nowe postępowanie dyscyplinarne
fronda	Radom: Nie żyje mężczyzna zakażony koronawirusem
fronda	Kard. Wyszyński jasno i mocno o aborcji PRZECZYTAJ
fronda	MZ: wprowadzimy poluzowania restrykcji w gospodarce
fronda	Tej wojny Trzaskowski na pewno nie wygra
fronda	Marszałek Sejmu ogłosiła datę wyborów prezydenckich
tvn24	#BlackoutTuesday, czyli czarne ekrany przez osiem minut i 46 sekund. "Zobacz, co możemy zrobić i jak pomóc"
fronda	Koronawirus w Polsce. Potwierdzono 9082 zakażonych 
fronda	PAD: aborcja dzieci niepełnosprawnych to morderstwo
fronda	Koronawirus. Odwołano Eurowizję
tvn24	Niska frekwencja w przedszkolach i żłobkach
tvn24	Spirala gazu i pyłu. Tak mogą wyglądać narodziny niemowlęcej planety
fronda	,,Financial Times'' atakuje Dudę i PiS
tvn24	Kierowca z Sokratesa może być sądzony za "zabójstwo drogowe". Grozi mu nawet dożywocie
fronda	Lech Kaczyński o Konstytucji 3 maja
tvn24	Poślizgnął się, spadł w przepaść i zginął na miejscu. Tragedia na Rysach
fronda	Marek Budzisz: Białoruś w przeddzień rewolucji
fronda	Morawiecki do przedsiębiorców: nie zostawimy was samych
tvn24	Wewnętrzna notatka resortu nauki po kontroli w NCBR. "Ryzyko działań korupcyjnych"
fronda	Giertych straszy sympatyków PiS
tvn24	Tyle płacimy za emerytury, 500 plus i edukację. Oto rachunek od państwa
fronda	Poznali Go przy łamaniu chleba
tvn24	Zderzenie skutera z samochodem dostawczym
fronda	Gowin: Dzisiaj propozycje zmian legislacyjnych 
fronda	8 lat więzienia dla informatora Sekielskiego?
fronda	Najlepsze prezenty dla rodziców? Przepełnione miłością!
fronda	Dworczyk: 28.06 jest możliwy, ale Senat może przedłużać
fronda	Drogi Kaczyńskiego i Gowina bezpowrotnie się rozeszły
fronda	W Polsce już 3503 zakażonych koronawirusem
fronda	Polska gospodarka odporna na koronawirusa
fronda	Rząd przedłuża obostrzenia, matury przełożone
fronda	Australijscy naukowcy: Koronawirus to dzieło człowieka
fronda	Lombardia:Kolejne setki ofiar śmiertelnych koronawirusa
tvn24	"Kokainę ukrył w zamrażarce, marihuanę w pomieszczeniu gospodarczym"
tvn24	"Zdrowie pielgrzymów jest najwyższym priorytetem". Indonezyjczycy nie pojadą do Mekki 
tvn24	"Nadzwyczajna sprawność fizyczna to mit". Jakie cechy ma astronauta idealny?
tvn24	Gospodarka powoli odbija, ale "powrót do sytuacji sprzed kryzysu jest jeszcze daleki"
tvn24	Od dziś tych papierosów już nie kupisz
tvn24	Czy Vandoorne odniesie pierwsze zwycięstwo? Wirtualne Wyzwanie w Eurosporcie
tvn24	Obowiązkowe maseczki w samolotach, ale nie dla wszystkich. Propozycja rządu
fronda	Prezydent Sopotu:Jestem przerażony bezsilnością państwa
fronda	40 proc. wyborców KO ma dość Kidawy-Błońskiej
tvn24	24 mln zł dla projektu, w którym Łukasz Szumowski miał pełnić kluczową rolę
fronda	'To jest moje przykazanie, abyście się miłowali'
fronda	Razem: Stalin nie był komunistą
tvn24	Kolejny cyklon w Indiach. Ewakuowano szpital dla zakażonych koronawirusem
fronda	W Lourdes modlitwa do Najświętszej Panny za chorych
fronda	Mniszki nie mają z czego żyć, gorąco proszą o pomoc
tvn24	"Ludzie przychodzą do nas, kiedy jest już za późno, aby ich uratować"
fronda	S. Borkowska: Klauzura 2020. Jak żyć?
fronda	Franciszek potępia rasizm, przemoc i apeluje o pokój
fronda	Odmówili aktu homoseksualnego, zostali świętymi
fronda	Syn Martyniuka spędzi miesiąc za kratkami. Złamał ...
fronda	Kosiniak-Kamysz: Spokojnie ... Będę w drugiej turze
fronda	Budka:,,To łamanie kodeksu pracy!'' Mocna riposta Witek
fronda	Przyspieszone wybory?Dworczyk: Nie można tego wykluczyć
tvn24	Przeszukania w związku ze śledztwem w sprawie zakupu maseczek przez resort zdrowia
tvn24	"Nie mogę oddychać". Ostatnie słowa George'a Floyda nad pięcioma miastami
tvn24	Opadały rogatki, miał czerwone, kierowca busa i tak wjechał. Utknął na torach kolejowych
fronda	Premier: Trzaskowski jest bardzo groźnym kandydatem
fronda	Angela Merkel odebrała wyniki badań
fronda	Ściekami za Trzaskowskiego zajmie się CBA
fronda	Pandemia. Jak radzi sobie Polska na tle reszty świata?
fronda	Morawiecki wzywa do poddania się rygorom
tvn24	Jednoosobowe pikiety w obronie dziennikarza. Policja zatrzymała protestujących
fronda	Prezydent: Ustawa o tarczy antykryzysowej podpisana
tvn24	Mer Moskwy: sytuacja jest daleka od ideału
tvn24	Decydujące starcie w Londynie. Ostatni etap Orlen e-Tour de Pologne Amatorów
fronda	Skuteczna modlitwa na NAJTRUDNIEJSZE przypadki
tvn24	Smutny finał wyścigowego oszustwa. "Nigdy nie czułem większego bólu"
fronda	Czy sejmowe inscenizacje PO to początek jej końca?
tvn24	Zaoferowali, że naprawią policyjne radiowozy za grosz za godzinę, na części dali rabat. "Wszystko się kalkuluje"
fronda	Spadek PKB w Polsce najniższy w całej UE
fronda	Ustawa o wyborach opublikowana w Dzienniku Ustaw
fronda	‘Z Małgosią daleko nie zajedziemy’ 
tvn24	"Panem kalendarza wyborczego jest w tej chwili Jarosław Kaczyński"
fronda	Atak na biuro poselskie PiS w Lesznie
tvn24	"Protesty rzuciły światło nie tylko na brutalność policji, ale też na nierówności"
tvn24	"Wymachiwał maczetą i trzymaną w drugiej ręce bronią"
fronda	Brawo! Ziobro mówi STOP lichwie
fronda	MZ podało nowe dane. Kolejne ofiary śmiertelne w Polsce
tvn24	Donald Tusk: nikt nie ma prawa zdejmować z władzy odpowiedzialności
fronda	Dramat w Hiszpanii: Kolejne 514 ofiar koronawirusa
fronda	Prezydent Opola: W tych wyborach głosy liczy PiS
fronda	Brawo Polska: 1 mld USD na ,,chmurę krajową''
fronda	Prezydent Duda o działaniach opozycji: To jest żenujące
fronda	Bergamo - miasto trumien
tvn24	"Przejechał policjantce po nodze, uszkodził radiowóz". Pościg za kierowcą z promilami
tvn24	Żałoba w NBA. Nie żyje legendarny Jerry Sloan
tvn24	"Dezynfekujemy wszystko". Szkoły przygotowują się na przyjęcie najmłodszych uczniów
fronda	,,GW’’ promuje akcje szkalującą prof. Szumowskiego
tvn24	Rodziny zmarłych w walce z koronawirusem dostaną świadczenia. Cuomo: zapewniam, że odwdzięczymy się im
fronda	Ks. Szerszeń CSMA:Apel w sprawie kierownictwa duchowego
tvn24	Poszedł pobiegać po plaży, znalazł wrak statku odsłonięty po sztormie. "Wygląda na fragment XIX-wiecznej jednostki"
fronda	Ciekawe! Rosyjska pomoc dla Włoch to czysta propaganda
tvn24	Rząd udostępnia kod aplikacji monitorującej obywateli. W Indiach używa jej 114 milionów ludzi
tvn24	Fryzjerka zakażona koronawirusem. Jej klientki oraz ich rodziny objęte są kwarantanną
fronda	Źródła antysemityzmu według Wasilija Grossmana
fronda	Małgorzata Kidawa-Błońska weźmie udział w debacie TVP
tvn24	Cieszyński: te same szpitale jednoimienne mogą zostać przywrócone na jesieni
fronda	Prezydent: Zostanie stworzony Fundusz Medyczny
tvn24	Jakie dźwięki wydaje mały kangur? Urocze nagranie z Australii
tvn24	Miał wyrok, do więzienia pójść nie chciał. Przed policją schował się w sianie
fronda	Czerwiec miesiącem Serca Jezusowego
fronda	Największy pakiet pomocowy w historii USA
fronda	Na Czerskiej ,,żałoba’’ po Gowinie
fronda	Morawiecki: Pobiliśmy rekord świata
tvn24	"Kula ognia za ponad dwa miliony euro". Legenda pochwaliła się unikalnym samochodem
tvn24	Były zespół Kubicy na sprzedaż. "Różne opcje rozwoju"
fronda	Premier powołał nowego szefa CBA
fronda	Czy Chiny czeka zemsta ze strony USA? Pompeo odpowiada
fronda	Mała Targowica-Gowin jak poseł Siciński?
fronda	Mimo pandemii PE promuje aborcję i krytykuje Polskę
fronda	Maląg do Trzaskowskiego w sprawie blokady środków
fronda	Czy Putin zlecił otrucie prezydenta stolicy Czech?
fronda	W najbliższych dniach nawet 10 tys. zakażonych w Polsce
fronda	Raport: Ponad 200 kolejnych przypadków zakażenia 
fronda	Gowin twierdzi, że premier podzielał jego obawy
fronda	Ks. Kobyliński: Mamy do czynienia z globalnym chaosem
fronda	Kasta basta. Sąd wypuszcza na wolność mafię lekową
fronda	Kasta basta: Odejście Gersdorf to koniec tamtej epoki
tvn24	65-latek został pobity i okradziony, nie przeżył. Dwie osoby z zarzutami zabójstwa
fronda	Wojewódzki jeździ kuloodpornym samochodem
fronda	Premier. Odmrażanie sportu od 4 maja
tvn24	Premier Rumunii złamał restrykcje związane z epidemią. Zapłacił karę
tvn24	Czy władzy wolno więcej? "Przepisy są różne do różnych sytuacji"
fronda	Papież: niech politycy i naukowcy dbają o ludzi
fronda	Czy w Chinach dojdzie do drugiej fali epidemii?
fronda	Dziennikarka o Tusku: ‘To król politycznego szamba'
fronda	Otrzeźwienie? Londyn powoli dostrzega obłęd gender
fronda	Budzisz: Trzy scenariusze epidemii Covid-19 dla Rosji
fronda	Agendy ONZ wykorzystują pandemię do promowania aborcji 
fronda	J. Piłsudski do Polaków: Historię swoją piszcie sami...
fronda	Korwin: Ta propozycja to droga do III ws.
tvn24	Jak często powinniśmy wymieniać ręczniki?
tvn24	Katastrofa Mi-8 na Czukotce. "Na wysokości 30 metrów wykryto usterkę techniczną"  
fronda	Peru: Adoracja Najświętszego Sakramentu na dachu
fronda	Borys Budka: chcemy stanu klęski żywiołowej
tvn24	Holyfield o zasadach walki z Tysonem. "Trzy rundy, żadnych nokautów i głupich rzeczy"
fronda	Platforma poprawkami w Senacie chce rozsadzić budżet
fronda	Nitras: Świetnie będzie ze zbieraniem podpisów!
fronda	Politolog: To początek końca Gowina
fronda	Koronawirus w Polsce. Nie żyje już 174  osoby
fronda	Samorządy nie przekażą rejestrów? Rzecznik rządu mocno
tvn24	Regularność Lewandowskiego. Trzy bramki do wyrównania własnego rekordu
tvn24	"Samochód wjechał na środek ronda. Kierowca zmarł"
fronda	Pyza: Wreszcie problemy stolicy wypłyną na szersze wody
tvn24	"Pomnik kina", szokował w "Wielkim żarciu". Nie żyje Michel Piccoli
fronda	Oczyszczenie Kościoła wymaga pomocy z zewnątrz
fronda	Transmisja pozioma koronawirusa zatrzymana
tvn24	Pieniądze z Unii na odbudowę gospodarek. Morawiecki o "wielkim impulsie finansowym"
fronda	Wiktoria uzdrowiona z raka za sprawą św. Jana Pawła II
fronda	Karczewski: Wybory się odbędą mimo prób storpedowania
fronda	Katowiccy kapłani przekazali 400 tys. zł dla szpitali
tvn24	Moskwa nie chce "demonstracji pierwszomajowej". Od czerwca spacery według grafiku
tvn24	Kamiński: jeżeli ktoś ośmieli się podnieść rękę na polskiego policjanta, nie może liczyć na bezkarność
fronda	Liczba zakażonych przekroczyła 4000. Są kolejne ofiary
fronda	Schetyna: Nie zmienimy kandydata w wyborach
tvn24	Hasła i wulgarne słowa na pomniku Kościuszki przed Białym Domem. "Niszczący nie wiedzieli, kim był"
fronda	Ponad 240 nowych przypadków zakażenia, nie żyje 5 osób
fronda	Rosja. 6 tys. nowych zakażeń w ciągu ostatniej doby
tvn24	Otworzą się kina i teatry, wrócą koncerty plenerowe. Minister podał daty i warunki 
fronda	Waszczykowski: Z Rosją trzeba ostro!
tvn24	Szumowski: epidemia nie znika, być może mamy dołek w jej przebiegu
fronda	Sędziowie ukrywają przynależność do PZPR czy Iustitii
fronda	Wojna handlowa Chiny-Australia?
tvn24	NBA wróci w zupełnie nowej odsłonie. Media: jest data wznowienia rozgrywek
fronda	O. Jędrzejewski: Jezus wyszedł naprzeciw ciemności
fronda	V Niedziela Wielkiego Postu: 'Jezus zapłakał'
fronda	Ostatnie podrygi kasty sędziowskiej
fronda	Abp Jędraszewski: Chrystus przynosi Komunię św. duchową
tvn24	"Kasa w błoto", "Szpitale nie kanał". Protest podczas wizyty prezydenta i premiera na Mierzei Wiślanej
tvn24	Podczas prezentacji broni postrzelił policjanta i policjantkę. Zarzuty dla instruktora
fronda	Sienkiewicz: Żołnierz PiS komisarzem, to nadal konflikt
fronda	Rosja pogrąża się w kolejną ,,jamę demograficzną''
fronda	GUS: rosną przychody firm
tvn24	Zmiany i utrudnienia na Górczewskiej
tvn24	Nie, Kancelaria Prezydenta nie kupiła apaszek po 18 tys. zł za sztukę
fronda	Oto, co Maria Simma usłyszała od dusz czyśćcowych
fronda	Redukcja wydobycia ropy. Rosja ma poważny problem
fronda	Matematyczna kompromitacja Lubnauer
tvn24	Pożar samochodu na S2. "Doszło do samozapłonu"
fronda	Gowin: Optymalnie jest przełożyć wybory o rok
fronda	Prof. Ryba: Niemcy wydali Polsce wojnę prawną
fronda	Hołownia: W drugiej turze Trzaskowski przegra
fronda	Pompeo:USA być może nigdy już nie będzie finansować WHO
tvn24	Motocyklem pod prąd. "Przejechał tak 15-20 kilometrów". Policja próbowała go namierzyć, ale zniknął
tvn24	"System oświadczeń majątkowych w Polsce jest w zasadzie systemem zupełnie niewydolnym"
tvn24	Polacy w trzecim koszyku. Trudna droga do Euro
fronda	Otwarcie przedszkoli to zalecenie, nie obowiązek
tvn24	"Jesteście elitą, która napełniła kieszenie ministra pieniędzmi, cenzuruje piosenki, bije ludzi na protestach"
fronda	Wysyp nowych partii. Najpierw Kukiz, teraz Tanajno
fronda	Mniszki radzą w kwarantannie: samotność z Bogiem
tvn24	Piłkarska ekstraklasa w Hiszpanii wróci po 8 czerwca
fronda	Marek Pęk: Okrągły stół w Senacie został wywrócony!
tvn24	Trump chce "mocnego uregulowania" mediów społecznościowych. Podpisze specjalny dekret
fronda	Rosyjski historyk: Polska chciała zająć Ukrainę
fronda	Uruchomiono kolejne laboratorium w Poznaniu
fronda	Poznań: Abp Gądecki odwołuje pierwsze komunie święte
tvn24	"Osiągnięcie 200 tysięcy testów jest krokiem milowym na drodze do kontroli rozprzestrzeniania się wirusa"
tvn24	Wyjątkowy gość snookerowego "Okna na sport"
fronda	Górny: czy wierni wrócą do kościołów?
fronda	Na pokładzie samolotu eksplodował ładunek wybuchowy
fronda	Koronawirus: Liczba zakażonych przekroczyła 2,5 miliona
tvn24	Sadzą drzewa, tworzą "oczka wodne". Tak rolnicy walczą z suszą
fronda	Co z Kościołem po pandemii? Ks. Kobyliński, ks. Sadłoń
fronda	Bielan: Chaos, żeby wstawić dublera. To był cel PO
fronda	Prof. Aleksander Nalaskowski: Mam żal do Kościoła...
fronda	Skandaliczne słowa Lisa: 'PiS idzie po trupach do celu'
tvn24	Pożar na Targówku. "Cały budynek objęty ogniem"
fronda	Sukces atakowanego przez opozycję zarządu NBP
fronda	Kłótnia o ‘białą kiełbasę’ św. Marka ze św. Łukaszem
fronda	Trzaskowski chwali się zmianą koła. ,,Taśmą klejącą?''
tvn24	W tej fabryce niemal co trzecia osoba zakażona jest koronawirusem. Szukają nowych pracowników
fronda	Gigantyczne straty gospodarki. Co czeka świat?
tvn24	Oszukana 72-latka zostawiła w krzakach 25 tysięcy. Przed oszustem znalazł je emerytowany policjant 
fronda	Jak wybrać najlepszą polisę dla dziecka?
tvn24	Mężczyzna zabarykadował się w domu. "Został obezwładniony, miał przedmiot przypominający broń"
fronda	POlityków komiczne próby odczarowania rzeczywistości
tvn24	Wraca sport do Kalifornii i Nowego Jorku. Są zielone światło i data
fronda	Nie jedźcie na narty do Szwecji - krok od katastrofy!
fronda	Prezydent: Onet podobno już przegłosował moją dymisję
fronda	Paweł VI o szatanie. Mocne, jasne słowa - PRZECZYTAJ
tvn24	Tysiące nowych zakażeń w ciągu doby. Rosja wybrała ochotników do testowania szczepionki
tvn24	Szef unijnej dyplomacji: decyzja Pekinu podważa zasady, na jakich oparte są nasze stosunki z Chinami
fronda	Prezydent powołał sześciu nowych sędziów SN
fronda	Koronawirus ocala dzieci nienarodzone
fronda	Hejt na młodego wiceministra. Giertych i inni …
tvn24	Lider ORLEN e-Tour de Pologne celuje w hat-trick. Bez wiatru i deszczu w Yorkshire
fronda	Antypolski spisek. Raport o praworządności...
tvn24	Premier miał zlecić kupno maseczek. "Finansowanie polecenia nastąpi ze środków budżetu państwa"
fronda	Sprawowanie kultu nie może podlegać świeckiej władzy
fronda	Lemingi wracają LOTem, ale plują na rząd
fronda	W Polsce trzy nowe ogniska epidemii, z tego dwa w DPS
fronda	Do Polski przyleciał transport sprzętu medycznego
